,date,remittance_usd(millions),pkr_exchange_rate,usd_exchange_rate,remittance_pkr(100_millions),remittance_pct_change,pkr_pct_change,roling_corr_remittance_pkr_pct_change,remittance_year_by_year,remittance_3mo_avg,remittance_12mo_avg,fiscal_year
159,2018-10-31,2052.55,0.00756,132.27513227513228,2715.013227513228,38.6577045193542,132.27513227513228,0.3609568605021628,22.392696568913916,1871.9766666666667,1748.5016666666668,2019
160,2018-11-30,1657.0,0.00724,138.12154696132598,2288.6740331491715,-19.271150520084777,138.12154696132598,0.021566353296207853,3.791489974756801,1729.95,1753.5458333333333,2019
161,2018-12-31,1740.54,0.007212,138.65779256794232,2413.3943427620634,5.041641520820761,138.65779256794232,0.0872614904211018,-0.2984390663038794,1816.6966666666667,1753.1116666666667,2019
162,2019-01-31,1735.85,0.00723,138.31258644536652,2400.8990318118945,-0.26945660542131433,138.31258644536652,0.02999210662092092,4.427733493758446,1711.1299999999999,1759.245,2019
163,2019-02-28,1573.68,0.007198,138.9274798555154,2186.273964990275,-9.342397096523314,138.9274798555154,-0.14594667558450988,6.829953770017716,1683.3566666666666,1767.6291666666666,2019
164,2019-03-31,1733.5,0.007124,140.3705783267827,2433.323975294778,10.155813125921398,140.3705783267827,0.04214968607932614,-3.886671102239958,1681.01,1761.7875000000001,2019
165,2019-04-30,1770.17,0.007079,141.2628902387343,2500.593304139003,2.1153735217767533,141.2628902387343,-0.021285353752582625,5.438181634075301,1692.4499999999998,1769.3958333333337,2019
166,2019-05-31,2302.02,0.006768,147.75413711583926,3401.3297872340427,30.04513690775461,147.75413711583926,0.23972704055699218,27.60077158440868,1935.2299999999998,1810.8908333333336,2019
167,2019-06-30,1636.37,0.006172,162.02203499675954,2651.2799740764735,-28.9159086367625,162.02203499675954,-0.2201998352883848,0.535741713513338,1902.8533333333332,1811.6175,2019
168,2019-07-31,2028.28,0.006265,159.6169193934557,3237.478052673583,23.94996241681282,159.6169193934557,0.06156719101358581,2.731531896573558,1988.8899999999996,1816.1116666666667,2020
169,2019-08-31,1683.95,0.006375,156.86274509803923,2641.490196078432,-16.976452955213283,156.86274509803923,-0.011754672971864987,-19.160569925302916,1782.8666666666668,1782.8508333333336,2020
170,2019-09-30,1740.25,0.006403,156.17679212868967,2717.866625019522,3.343329671308526,156.17679212868967,-0.28291574111234075,17.560629602107692,1817.493333333333,1804.5133333333333,2020
171,2019-10-31,2001.22,0.006426,155.6178026766262,3114.2545907251792,14.996121246947268,155.6178026766262,-0.0009504419342817399,-2.500791698131599,1808.4733333333334,1800.2358333333334,2020
172,2019-11-30,1821.45,0.006443,155.2072016141549,2827.0215738010247,-8.983020357581871,155.2072016141549,-0.17109988862770675,9.924562462281239,1854.3066666666666,1813.9399999999998,2020
173,2019-12-31,2097.07,0.00646,154.79876160990713,3246.23839009288,15.131900409014797,154.79876160990713,-0.12212273697839317,20.48387282107853,1973.2466666666667,1843.6508333333331,2020
174,2020-01-31,1906.98,0.006477,154.3924656476764,2944.2334414080597,-9.064551970129763,154.3924656476764,-0.181640131262105,9.858570729037663,1941.8333333333333,1857.9116666666669,2020
175,2020-02-29,1824.83,0.006488,154.13070283600493,2812.623304562269,-4.307858498778172,154.13070283600493,-0.3502349826770723,15.959407249250157,1942.96,1878.8408333333334,2020
176,2020-03-31,1904.68,0.006027,165.92002654720423,3160.2455616392895,4.375750069869522,165.92002654720423,-0.2647371460812635,9.87481972887223,1878.83,1893.1058333333333,2020
177,2020-04-30,1785.1,0.006217,160.8492842206852,2871.3205726234514,-6.278219963458431,160.8492842206852,-0.3928998161690348,0.8434218182434394,1838.2033333333331,1894.3499999999997,2020
178,2020-05-31,1865.23,0.006162,162.2849724115547,3026.987990912042,4.488824155509508,162.2849724115547,-0.0584074531477258,-18.974205263203626,1851.67,1857.9508333333335,2020
179,2020-06-30,2473.27,0.005959,167.81339150864238,4150.4782681658,32.598660754973906,167.81339150864238,0.47886221124573825,51.14368999676113,2041.1999999999998,1927.6924999999999,2020
180,2020-07-31,2764.960828,0.005991,166.9170422300117,4615.1908329160415,11.793731699329246,166.9170422300117,0.5215846456060901,36.3204699548386,2367.820276,1989.0825690000001,2021
181,2020-08-31,2096.213734,0.00601,166.38935108153078,3487.876429284526,-24.18649433394433,166.38935108153078,0.1909052967692918,24.48194625731166,2444.8148539999997,2023.437880166667,2021
182,2020-09-30,2285.022573,0.006037,165.6451880072884,3785.029937054829,9.007136817089489,165.6451880072884,0.22183185986758125,31.30427082315761,2382.0657116666666,2068.835594583333,2021
183,2020-10-31,2284.10714,0.00624,160.25641025641025,3660.4281089743586,-0.04006231758132417,160.25641025641025,0.318538678185666,14.135734202136696,2221.781149,2092.4095229166664,2021
184,2020-11-30,2332.147257,0.006282,159.18497293855458,3712.427979942693,2.103233957755579,159.18497293855458,0.25792244010064325,28.037950918224496,2300.425656666667,2134.967627666667,2021
185,2020-12-31,2421.721535,0.006259,159.76993129892955,3869.1828327208823,3.840850003409546,159.76993129892955,0.41301529409874327,15.481196860381385,2345.9919773333336,2162.0219222500004,2021
186,2021-01-31,2268.742601,0.00625,160.0,3629.9881616,-6.316949813967776,160.0,0.3636464263879195,18.97044546875164,2340.8704643333335,2192.1688056666667,2021
187,2021-02-28,2260.322735,0.006327,158.052789631737,3572.5031373478746,-0.3711247805849971,158.052789631737,0.3440531001818815,23.864838642503706,2316.928957,2228.4598669166667,2021
188,2021-03-31,2723.218474,0.006556,152.53203172666258,4153.780466748016,20.479187853676105,152.53203172666258,0.007748303484498883,42.97511781506602,2417.4279366666665,2296.6714064166667,2021
189,2021-04-30,2792.557929,0.006516,153.4683855125844,4285.693568139964,2.5462318085023528,153.4683855125844,0.018280857492337294,56.43705837208002,2592.033046,2380.6262338333336,2021
190,2021-05-31,2506.658351,0.006486,154.17823003391922,3864.7214785692263,-10.237910377113613,154.17823003391922,0.12404180518647721,34.388700106689264,2674.144918,2434.0785964166666,2021
191,2021-06-30,2714.234446,0.006356,157.33165512901198,4270.3499779735685,8.280988708221448,157.33165512901198,-0.240028213914449,9.742747294068167,2671.150242,2454.1589669166665,2021
192,2021-07-31,2736.077681,0.006187,161.62922256343947,4422.301084532083,0.8047659638315663,161.62922256343947,-0.43952081489492256,-1.0446132439746791,2652.323492666667,2451.752038,2022
193,2021-08-31,2682.62743,0.00603,165.8374792703151,4448.801708126037,-1.9535355801910126,165.8374792703151,-0.17574819801632294,27.974900006069703,2710.9798523333334,2500.619846,2022
194,2021-09-30,2779.892769,0.005872,170.29972752043597,4734.149810967302,3.6257490664665326,170.29972752043597,-0.21898473643158958,21.65712504757824,2732.8659600000005,2541.8590289999997,2022
195,2021-10-31,2628.586368,0.005826,171.64435290078958,4511.820061791968,-5.442886239616673,171.64435290078958,-0.3282933269091467,15.081570473090867,2697.035522333333,2570.5656313333334,2022
196,2021-11-30,2459.709253,0.00569,175.7469244288225,4322.8633620386645,-6.424636338979917,175.7469244288225,-0.41638583276093,5.4697230467381175,2622.7294633333336,2581.1957976666667,2022
197,2021-12-31,2520.352433,0.005665,176.522506619594,4448.9892903795235,2.465461311170669,176.522506619594,-0.3232510816196061,4.072759670116244,2536.216018,2589.4150391666667,2022
198,2022-01-31,2180.433945,0.005664,176.5536723163842,3849.636202330509,-13.486942681083358,176.5536723163842,-0.48947661456062064,-3.8924052451377977,2386.831877,2582.0559845000002,2022
199,2022-02-28,2196.168428,0.005648,177.05382436260624,3888.40019121813,0.7216216311473511,177.05382436260624,-0.4643688755136871,-2.8382808351480993,2298.9849353333334,2576.70979225,2022
200,2022-03-31,2834.767043,0.005467,182.91567587342237,5185.233296140479,29.07785244784513,182.91567587342237,0.24794798874624638,4.096203446951208,2403.7898053333333,2586.0055063333334,2022
201,2022-04-30,3124.369515,0.005392,185.459940652819,5794.453848293768,10.21609421892804,185.459940652819,0.37990548473858016,11.881994731576428,2718.434995333333,2613.6564718333334,2022
202,2022-05-31,2346.240221,0.005029,198.8466892026248,4665.421000198847,-24.905162153971403,198.8466892026248,-0.25748515438036873,-6.399680671919383,2768.4589263333332,2600.2882943333334,2022
203,2022-06-30,2789.577806,0.004887,204.62451401677922,5708.160028647431,18.895660428625803,204.62451401677922,0.12166262865685981,2.775860431328403,2753.395847333333,2606.566907666667,2022
204,2022-07-31,2594.295739,0.004168,239.9232245681382,6224.317991842611,-7.0004165712809545,239.9232245681382,-0.06601254630944789,-5.1819413967874155,2576.704588666667,2594.7517458333336,2023
205,2022-08-31,2815.673902,0.004567,218.96211955331728,6165.259255528794,8.533266260743755,218.96211955331728,-0.011015977205454372,4.959558323758739,2733.1824823333336,2605.8389518333333,2023
206,2022-09-30,2487.225612,0.00437867,228.37985050254986,5680.322134346731,-11.66499749018165,228.37985050254986,-0.11015480580106266,-10.5280016648009,2632.398417666667,2581.450022083334,2023
207,2022-10-31,2247.62424,0.004521,221.19000221190004,4971.520106171201,-9.633278575293158,221.19000221190004,-0.2043587573587555,-14.493042063893114,2516.8412513333337,2549.703178083333,2023
208,2022-11-30,2173.036496,0.004470548,223.6862237023291,4860.783277575814,-3.318514842142828,223.6862237023291,-0.26813047277497404,-11.654741577703042,2302.6287826666667,2525.8137816666667,2023
209,2022-12-31,2099.787498,0.004418913,226.29999730703003,4751.819051427354,-3.370813059736111,226.29999730703003,-0.27357770071672516,-16.686751007254863,2173.482744666667,2490.76670375,2023
210,2023-01-31,1900.087935,0.003732686,267.9035954269928,5090.403894139502,-9.510465377577937,267.9035954269928,-0.46628924226915075,-12.857349365839198,2057.6373096666666,2467.40453625,2023
211,2023-02-28,1990.345686,0.003837862,260.5617398436942,5186.079348345511,4.750188101162789,260.5617398436942,-0.406847818258445,-9.371901507000446,1996.7403729999999,2450.2526410833334,2023
212,2023-03-31,2536.682781,0.003526295,283.5837614266532,7193.620445822032,27.449357106301186,283.5837614266532,0.23171454527477303,-10.515300110323732,2142.3721339999997,2425.412285916667,2023
213,2023-04-30,2198.302053,0.003526509,283.5665526445558,6233.649348406596,-13.339497178539805,283.5665526445558,0.2137784978945456,-29.640138836138917,2241.77684,2348.239997416667,2023
214,2023-05-31,2102.666259,0.00350593,285.2310228669711,5997.456478024376,-4.35043918871324,285.2310228669711,-0.040566014360406424,-10.381458804596965,2279.217031,2327.94216725,2023
215,2023-06-30,2187.080838,0.003494818,286.13793336305355,6258.067910832553,4.014644675001633,286.13793336305355,0.2498848724369499,-21.59814172252559,2162.68305,2277.7340865833335,2023
216,2023-07-31,2029.041389,0.003492486,286.32899315845503,5809.733779892031,-7.2260451581899865,286.32899315845503,0.16731969772373298,-21.788354407808708,2106.2628286666672,2230.6295574166666,2024
217,2023-08-31,2094.507416,0.003280335,304.8469135012125,6385.041210730002,3.2264510401271096,304.8469135012125,0.3420818979890687,-25.61257130975816,2103.5432143333333,2170.53235025,2024
218,2023-09-30,2208.130749,0.003473611,287.88485527020725,6356.874010935593,5.4248236187672605,287.88485527020725,0.29674769098610176,-11.221131756341862,2110.5598513333334,2147.274445,2024
219,2023-10-31,2463.117162,0.003560641,280.848307931072,6917.622871836842,11.547613886336961,280.848307931072,0.21313312869353965,9.587586668846381,2255.251775666667,2165.2321885,2024
220,2023-11-30,2258.544029,0.003560641,280.848307931072,6343.08268932476,-8.305456847772952,280.848307931072,0.14982982895547714,3.9349331296274714,2309.9306466666667,2172.3578162500003,2024
221,2023-12-31,2381.853131,0.003549219,281.7521263128592,6710.921842241911,5.4596722674738585,281.7521263128592,0.08938231867843263,13.433056119662634,2367.8381073333335,2195.863285666667,2024
222,2024-01-31,2397.870065,0.003580008,279.3289847396989,6697.946107941659,0.672456827481871,279.3289847396989,-0.04421443554067739,26.197846995960216,2346.0890750000003,2237.3451298333334,2024
223,2024-02-29,2250.147228,0.003584788,278.95652406781096,6276.932493637,-6.160585561169684,278.95652406781096,0.06930699716274744,13.053086397374681,2343.2901413333334,2258.995258333333,2024
224,2024-03-31,2953.980816,0.003597278,277.9879675688117,8211.711232770998,31.27944603987487,277.9879675688117,-0.12168795363606384,16.45054076629535,2533.9993696666666,2293.770094583333,2024
225,2024-04-30,2813.267052,0.003592804,278.3341367912082,7830.28256481567,-4.763530055369181,278.3341367912082,-0.09218853097811132,27.97454508859527,2672.465032,2345.0171778333333,2024
226,2024-05-31,3242.226877,0.003591954,278.40000178176,9026.359683336701,15.247746377118542,278.40000178176,-0.14315486765227403,54.1959815601911,3003.158248333333,2439.980562666667,2024
227,2024-06-30,3158.138862,0.003592822,278.3327423401438,8790.134501514409,-2.5935265541258468,278.3327423401438,-0.10714121270460047,44.39973169386802,3071.210930333333,2520.902064666667,2024
228,2024-07-31,2993.99974,0.003589487,278.5913418825587,8341.024051626318,-5.197337076434083,278.5913418825587,-0.027653205736574354,47.55735177366558,3131.4551596666665,2601.3152605833334,2025
229,2024-08-31,2942.812184,0.003590198,278.536169871411,8196.79634382282,-1.7096713575532996,278.536169871411,-0.010076948393455886,40.50139720297845,3031.6502620000006,2672.0073245833332,2025
230,2024-09-30,2859.516117,0.003601634,277.65175473132473,7939.49667567554,-2.830492120865835,277.65175473132473,-0.07202898985222089,29.499402075488245,2932.109347,2726.2894385833333,2025
231,2024-10-31,3054.550962,0.003599801,277.79313356488314,8485.332833676082,6.820554143426771,277.79313356488314,-0.22018238543913723,24.011598356927855,2952.293087666667,2775.5755885833332,2025
232,2024-11-30,2915.348668,0.003598037,277.9293264632909,8102.608917028923,-4.557209741521406,277.9293264632909,-0.04068731371461566,29.080887092150643,2943.138582333333,2830.3093085,2025
233,2024-12-31,3080.397524,0.003591398,278.4431021011873,8577.154422873766,5.661376212445535,278.4431021011873,-0.25291789485935884,29.327769370344114,3016.765718,2888.5213412499998,2025
234,2025-01-31,3003.375873,0.003586282,278.840314286495,8374.622723477964,-2.500380239884914,278.840314286495,-0.31138622180812464,25.25181897210098,2999.707355,2938.9801585833334,2025
235,2025-02-28,3126.670931,0.003575744,279.6620787170446,8744.112920276173,4.105215704381471,279.6620787170446,-0.1293205295433337,38.954060076285835,3070.148109333333,3012.0238004999997,2025
236,2025-03-31,4053.579523,0.003568967,280.19312030623985,11357.850949588492,29.64522370454723,280.19312030623985,0.608390977093412,37.22430088388224,3394.542109,3103.6570260833337,2025
237,2025-04-30,3176.928508,0.003558763,280.9965148002269,8927.058385174849,-21.62658978381661,280.9965148002269,-0.05337514283686216,12.926659619514847,3452.392987333334,3133.9621474166665,2025
238,2025-05-31,3685.588476,0.003545926,282.0137814494719,10393.86742983356,16.011061209564993,282.0137814494719,0.23269869547425578,13.674601310141444,3638.6988356666666,3170.9089473333333,2025
239,2025-06-30,3406.389361,0.003524495,283.72859090451254,9664.900534686529,-7.575428369664783,283.72859090451254,-0.0025132781951782124,7.860658123271591,3422.9687816666665,3191.5964889166667,2025
240,2025-07-31,3214.514462,0.00353426,282.94466168306803,9095.297069259195,-5.632794101484395,282.94466168306803,-0.10343811919804234,7.365221815283118,3435.4974330000005,3209.97271575,2026
241,2025-08-31,3138.174787,0.003548324,281.8231931469618,8844.104391256265,-2.3748431031323847,281.8231931469618,-0.1393267039465546,6.638636473716608,3253.0262033333333,3226.2529326666663,2026
242,2025-09-30,3184.123961,0.003552533,281.489292288066,8962.968003393635,1.4642005980784134,281.489292288066,-0.190045979586606,11.351845232491819,3178.9377366666668,3253.303586333333,2026
243,2025-10-31,3420.0,0.003558353,281.02889173727283,9611.18809741473,7.407878646970811,281.02889173727283,-0.142381363260889,11.964083839043838,3247.432916,3283.7576728333333,2026
244,2025-11-30,3188.34,0.003563384,280.63211823367897,8947.50607849168,-6.7736842105263095,280.63211823367897,-0.23436436440497166,9.363934235258341,3264.154653666667,3306.5069504999997,2026
245,2025-12-31,3592.44,0.003567165,280.3346635213117,10070.85458620501,12.674307006153661,280.3346635213117,-0.24937857240414507,16.622610296579367,3400.26,3349.1771568333334,2026
246,2026-01-31,3464.47,0.003571966,279.95787193943056,9699.056485979989,-3.562202848203455,279.95787193943056,-0.29784779171187603,15.352528171554635,3415.0833333333335,3387.6016674166663,2026
247,2026-02-28,3287.872847,0.003575637,279.6704475314468,9195.208705469822,-5.097378617797233,279.6704475314468,-0.215720996848618,5.155704567491637,3448.260949,3401.0351604166667,2026
248,2026-03-31,3831.405102,0.003579368,279.3789294646429,10704.13855742131,16.53142564487988,279.3789294646429,-0.23923065155982343,-5.480943934598603,3527.9159830000003,3382.520625333333,2026
249,2026-04-30,3537.025479,0.003584344,278.9910789812585,9867.985547704127,-7.683333272337444,278.9910789812585,-0.15490878664442922,11.334752107049928,3552.101142666667,3412.5287062500006,2026
250,2026-05-31,4252.157161,0.003588111,278.6981785123147,11850.684555187954,20.218448700634873,278.6981785123147,-0.4695980163837468,15.372543318099963,3873.5292473333334,3459.742763333333,2026
251,2026-06-30,3474.556764,0.00359147,278.4375200126968,9674.46968511501,-18.287197945833412,278.4375200126968,-0.07121430556605476,2.0011629844918444,3754.5798013333333,3465.4233802500003,2026
252,2026-07-31,3630.476883,0.003595944,278.09109374339533,10096.032872035827,4.487482277322208,278.09109374339533,0.00506760445322852,12.940132200904685,3785.730269333333,3500.0869153333333,2027
253,2026-08-31,3656.33767,0.003600082,277.7714507613993,10156.262190694544,0.7123247946046796,277.7714507613993,0.07811248235173633,16.511600473833,3587.123772333334,3543.2671555833335,2027
